TemplateName,Category,Language,HeaderFormat,SentAt,Result,MetaResponse,Error,MediaUrlImage,MediaUrlVideo,MediaUrlDocument
"marketing_image_quick_reply_nofooter_promo_novars_9705","MARKETING","en_US","IMAGE","2026-02-27T07:47:09.668Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNDQzNzE4OUVGRjQ4REZERTIwAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_nofooter_promo_vars_5440","MARKETING","en_US","IMAGE","2026-02-27T07:47:11.565Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNkMwMUI0RDlFQzBEREJGRTY2AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_nofooter_promo_vars_2606","MARKETING","en_US","IMAGE","2026-02-27T07:47:13.406Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSMkUwNjVDNzBBQzdGNjlFQTZFAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_nofooter_coupon_vars_0717","MARKETING","en_US","IMAGE","2026-02-27T07:47:15.239Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNzE1RTY3RjFCM0NGMEI0M0E0AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_nofooter_promo_novars_5408","MARKETING","en_US","IMAGE","2026-02-27T07:47:17.158Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSMDRGNUYyRUNCRDIxNzg2QzE1AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_nofooter_promo_novars_0391","MARKETING","en_US","IMAGE","2026-02-27T07:47:18.997Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNTA1NkYyNjhDNTZEMTVFRkRGAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_nofooter_coupon_novars_4970","MARKETING","en_US","IMAGE","2026-02-27T07:47:21.208Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSMzIxQTg4OTRBOUZENzA0MkEyAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_qr_nofooter_promo_vars_0358","MARKETING","en_US","IMAGE","2026-02-27T07:47:23.064Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNTkyNEY1NDI4RkZBQzAyODI4AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_qr_nofooter_promo_vars_9059","MARKETING","en_US","IMAGE","2026-02-27T07:47:24.972Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSQzkwNEZCMERCRUVFOTQ1MTM1AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_qr_nofooter_coupon_vars_6975","MARKETING","en_US","IMAGE","2026-02-27T07:47:26.897Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSMDc1Q0UwMEQ4M0M5RDg5MjRDAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_qr_nofooter_promo_novars_1965","MARKETING","en_US","IMAGE","2026-02-27T07:47:28.756Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSRTE2NjBGN0VCNDVDQzEyREE0AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_qr_nofooter_promo_novars_6880","MARKETING","en_US","IMAGE","2026-02-27T07:47:30.649Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNzM1NzdEODBGQjk0NTI4NDlBAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_qr_nofooter_coupon_novars_1795","MARKETING","en_US","IMAGE","2026-02-27T07:47:32.520Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSRkIxODk5QThCRTJGNUYzRkY3AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_none_footer_promo_vars_7632","MARKETING","en_US","VIDEO","2026-02-27T07:47:34.360Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSN0M1NDIwQ0IxM0VCQzRBNkQ5AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_none_footer_promo_novars_5314","MARKETING","en_US","VIDEO","2026-02-27T07:54:45.711Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNzNCNDM0OTk4OTM4NTFEODNGAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178880/whatsapp_media/template-qa-image-1772178879565.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178883/whatsapp_media/template-qa-video-1772178881534.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178884/whatsapp_media/template-qa-document-1772178883865.pdf"
"marketing_video_quick_reply_footer_promo_vars_0187","MARKETING","en_US","VIDEO","2026-02-27T07:47:38.248Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNUI4NUI4MThCNUEwNkNEOTVEAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_quick_reply_footer_promo_novars_6396","MARKETING","en_US","VIDEO","2026-02-27T07:54:48.860Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSQzgzNDI3ODExNUZBQzg3NzRFAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178880/whatsapp_media/template-qa-image-1772178879565.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178883/whatsapp_media/template-qa-video-1772178881534.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178884/whatsapp_media/template-qa-document-1772178883865.pdf"
"marketing_video_cta_footer_promo_vars_0365","MARKETING","en_US","VIDEO","2026-02-27T07:54:51.502Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSOTFGNUFENjA2MzY2ODNFQ0EzAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178880/whatsapp_media/template-qa-image-1772178879565.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178883/whatsapp_media/template-qa-video-1772178881534.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178884/whatsapp_media/template-qa-document-1772178883865.pdf"
"marketing_video_cta_footer_promo_vars_7330","MARKETING","en_US","VIDEO","2026-02-27T07:54:54.173Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSMzEwQjgzQjAwNDMwMzc0RkNCAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178880/whatsapp_media/template-qa-image-1772178879565.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178883/whatsapp_media/template-qa-video-1772178881534.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178884/whatsapp_media/template-qa-document-1772178883865.pdf"
"marketing_video_cta_footer_coupon_vars_4498","MARKETING","en_US","VIDEO","2026-02-27T07:47:44.944Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSQzg0NDUxRTdBOUZCQTZFODQ5AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_cta_footer_promo_novars_0232","MARKETING","en_US","VIDEO","2026-02-27T07:54:56.820Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNjAyMUU3M0ZGMzkzQTYzNEY5AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178880/whatsapp_media/template-qa-image-1772178879565.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178883/whatsapp_media/template-qa-video-1772178881534.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178884/whatsapp_media/template-qa-document-1772178883865.pdf"
"marketing_video_cta_footer_promo_novars_3813","MARKETING","en_US","VIDEO","2026-02-27T07:54:59.537Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNDZCREVFNzZGMTUyNjE5N0ZEAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178880/whatsapp_media/template-qa-image-1772178879565.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178883/whatsapp_media/template-qa-video-1772178881534.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178884/whatsapp_media/template-qa-document-1772178883865.pdf"
"marketing_video_cta_footer_coupon_novars_8423","MARKETING","en_US","VIDEO","2026-02-27T07:47:50.210Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSRjJCNEIwM0YxRTlCOTRCMTExAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_cta_qr_footer_promo_vars_3850","MARKETING","en_US","VIDEO","2026-02-27T07:55:02.211Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNzQxNDBEQTExQTAzQTk1NEVEAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178880/whatsapp_media/template-qa-image-1772178879565.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178883/whatsapp_media/template-qa-video-1772178881534.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178884/whatsapp_media/template-qa-document-1772178883865.pdf"
"marketing_video_cta_qr_footer_promo_vars_0711","MARKETING","en_US","VIDEO","2026-02-27T07:55:05.070Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSQzM5QjUxRTA1Qzg0RjlBRERCAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178880/whatsapp_media/template-qa-image-1772178879565.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178883/whatsapp_media/template-qa-video-1772178881534.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178884/whatsapp_media/template-qa-document-1772178883865.pdf"
"marketing_video_cta_qr_footer_coupon_vars_8904","MARKETING","en_US","VIDEO","2026-02-27T07:47:55.504Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSM0Y2OTY5QURGQTgxRDVCNTBBAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_cta_qr_footer_promo_novars_3204","MARKETING","en_US","VIDEO","2026-02-27T07:55:07.814Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSQ0EyNDUzNjdCOTM1MTFEOTE3AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178880/whatsapp_media/template-qa-image-1772178879565.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178883/whatsapp_media/template-qa-video-1772178881534.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178884/whatsapp_media/template-qa-document-1772178883865.pdf"
"marketing_video_cta_qr_footer_promo_novars_7915","MARKETING","en_US","VIDEO","2026-02-27T07:55:10.576Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSM0YwRkU0RUYzMjZDMzVFNjE4AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178880/whatsapp_media/template-qa-image-1772178879565.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178883/whatsapp_media/template-qa-video-1772178881534.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178884/whatsapp_media/template-qa-document-1772178883865.pdf"
"marketing_video_cta_qr_footer_coupon_novars_2932","MARKETING","en_US","VIDEO","2026-02-27T07:55:13.302Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSRjJERjI2QjUwQzRFRTQxNjQ2AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178880/whatsapp_media/template-qa-image-1772178879565.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178883/whatsapp_media/template-qa-video-1772178881534.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178884/whatsapp_media/template-qa-document-1772178883865.pdf"
"marketing_video_none_nofooter_promo_vars_7540","MARKETING","en_US","VIDEO","2026-02-27T07:48:02.373Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSRTBEQ0ZEMDhCQ0NBMTY4Njc1AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_none_nofooter_promo_novars_3192","MARKETING","en_US","VIDEO","2026-02-27T07:55:15.992Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSQkJGMThENTNCQzUwRkY3M0Q2AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178880/whatsapp_media/template-qa-image-1772178879565.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178883/whatsapp_media/template-qa-video-1772178881534.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178884/whatsapp_media/template-qa-document-1772178883865.pdf"
"marketing_video_quick_reply_nofooter_promo_vars_7881","MARKETING","en_US","VIDEO","2026-02-27T07:55:18.601Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSODJDODYxNDVGQTIxMzc4QTEwAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178880/whatsapp_media/template-qa-image-1772178879565.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178883/whatsapp_media/template-qa-video-1772178881534.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178884/whatsapp_media/template-qa-document-1772178883865.pdf"
"marketing_video_quick_reply_nofooter_promo_novars_4625","MARKETING","en_US","VIDEO","2026-02-27T07:48:07.630Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNjI4ODU5MkVBQjFBNkNFOEI4AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_cta_nofooter_promo_vars_8511","MARKETING","en_US","VIDEO","2026-02-27T07:55:21.316Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSMTIwNUJERDkyMjhFNDE4QjBFAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178880/whatsapp_media/template-qa-image-1772178879565.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178883/whatsapp_media/template-qa-video-1772178881534.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178884/whatsapp_media/template-qa-document-1772178883865.pdf"
"marketing_video_cta_nofooter_promo_vars_4397","MARKETING","en_US","VIDEO","2026-02-27T07:55:24.081Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSQzZCNjIzNzhBMkQzQThDMzg1AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178880/whatsapp_media/template-qa-image-1772178879565.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178883/whatsapp_media/template-qa-video-1772178881534.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178884/whatsapp_media/template-qa-document-1772178883865.pdf"
"marketing_video_cta_nofooter_coupon_vars_0924","MARKETING","en_US","VIDEO","2026-02-27T07:55:26.762Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSRjcyNDhCMzkzMjE0MjIxNzY2AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178880/whatsapp_media/template-qa-image-1772178879565.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178883/whatsapp_media/template-qa-video-1772178881534.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178884/whatsapp_media/template-qa-document-1772178883865.pdf"
"marketing_video_cta_nofooter_promo_novars_5391","MARKETING","en_US","VIDEO","2026-02-27T07:48:14.975Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSOTgwQTAwN0NERDQ4MTQwQTc1AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
