TemplateName,Category,Language,HeaderFormat,SentAt,Result,MetaResponse,Error,MediaUrlImage,MediaUrlVideo,MediaUrlDocument
"marketing_document_quick_reply_nofooter_promo_vars_2784","MARKETING","en_US","DOCUMENT","2026-02-27T07:49:02.203Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNEM5OEEwNjlENTRBRTRFNDE2AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_document_quick_reply_nofooter_promo_novars_8228","MARKETING","en_US","DOCUMENT","2026-02-27T07:49:04.042Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""AW_iu6GHkBq_vlNLPq9uD3p""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_document_cta_nofooter_promo_vars_2611","MARKETING","en_US","DOCUMENT","2026-02-27T07:49:05.646Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""A4b_sAwABKFP-HeMYRSAofU""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_document_cta_nofooter_promo_vars_8455","MARKETING","en_US","DOCUMENT","2026-02-27T07:49:07.264Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""AnaEn0XwgYuVY9ZtocrsUj_""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_document_cta_nofooter_coupon_vars_6440","MARKETING","en_US","DOCUMENT","2026-02-27T07:49:08.866Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSRDg2QkFDMEVBOTEyMEUwQ0UyAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_document_cta_nofooter_promo_novars_1354","MARKETING","en_US","DOCUMENT","2026-02-27T07:49:10.697Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""AdcDQt0s6YIp6A6uMcmK3KO""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_document_cta_nofooter_promo_novars_5041","MARKETING","en_US","DOCUMENT","2026-02-27T07:49:12.341Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""A5_D9ay48iMpMXBkve3mWSk""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_document_cta_nofooter_coupon_novars_8668","MARKETING","en_US","DOCUMENT","2026-02-27T07:49:14.052Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSQkZCNDJGMUVEODI5MEEzMTQzAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_document_cta_qr_nofooter_promo_vars_3540","MARKETING","en_US","DOCUMENT","2026-02-27T07:49:15.936Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""code"":131056,""type"":""OAuthException"",""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""A3W559fdCf-ETiQtWgLn1Gm""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_document_cta_qr_nofooter_promo_vars_9786","MARKETING","en_US","DOCUMENT","2026-02-27T07:49:17.644Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""AWSuDJMyyNUI1vMaYuR6TCO""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_document_cta_qr_nofooter_coupon_vars_6622","MARKETING","en_US","DOCUMENT","2026-02-27T07:49:19.359Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""code"":131056,""type"":""OAuthException"",""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""AykOzt90m33lcA8j58i5tMD""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_document_cta_qr_nofooter_promo_novars_1253","MARKETING","en_US","DOCUMENT","2026-02-27T07:49:21.027Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNzQ0MEQ1QjQ0NEUyMTNCREY5AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_document_cta_qr_nofooter_promo_novars_6071","MARKETING","en_US","DOCUMENT","2026-02-27T07:49:22.924Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""AUxyQvSPlZ6gyOuVMvDsqHs""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_document_cta_qr_nofooter_coupon_novars_0264","MARKETING","en_US","DOCUMENT","2026-02-27T07:49:24.541Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""A0L0lMx6lL1dwDOk9eAPFLh""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_none_none_footer_update_novars_1099","UTILITY","en_US","","2026-02-27T07:49:26.719Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""type"":""OAuthException"",""code"":132001,""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_none_none_footer_update_novars_1099) does not exist in en_US""},""fbtrace_id"":""APWNka1L_K_IRTrAsosYBZa""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_none_quick_reply_footer_update_novars_3203","UTILITY","en_US","","2026-02-27T07:49:28.257Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""type"":""OAuthException"",""code"":132001,""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_none_quick_reply_footer_update_novars_3203) does not exist in en_US""},""fbtrace_id"":""A2IfD0a1_T7I6VtrTBqIW4v""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_none_none_nofooter_update_novars_2835","UTILITY","en_US","","2026-02-27T07:49:29.769Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""type"":""OAuthException"",""code"":132001,""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_none_none_nofooter_update_novars_2835) does not exist in en_US""},""fbtrace_id"":""AzFbO2ij7-r4JM599cNqoxy""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_none_quick_reply_nofooter_update_novars_5358","UTILITY","en_US","","2026-02-27T07:49:31.299Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""code"":132001,""type"":""OAuthException"",""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_none_quick_reply_nofooter_update_novars_5358) does not exist in en_US""},""fbtrace_id"":""A5sjlpa6qQjzBlX97cZpqF3""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_text_none_footer_update_novars_4221","UTILITY","en_US","TEXT","2026-02-27T07:49:32.865Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""type"":""OAuthException"",""code"":132001,""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_text_none_footer_update_novars_4221) does not exist in en_US""},""fbtrace_id"":""AeNbKGJ4DJRIIMbqFBVFOb2""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_text_quick_reply_footer_update_novars_2116","UTILITY","en_US","TEXT","2026-02-27T07:49:34.471Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""type"":""OAuthException"",""code"":132001,""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_text_quick_reply_footer_update_novars_2116) does not exist in en_US""},""fbtrace_id"":""AHEJGWU_rHfmkUBp1PvbnrT""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_text_none_nofooter_update_novars_1025","UTILITY","en_US","TEXT","2026-02-27T07:49:36.038Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""code"":132001,""type"":""OAuthException"",""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_text_none_nofooter_update_novars_1025) does not exist in en_US""},""fbtrace_id"":""A8p-i9-0aEtwmoWUU8bxljq""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_text_quick_reply_nofooter_update_novars_8087","UTILITY","en_US","TEXT","2026-02-27T07:49:37.986Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSMjBDQUMzQ0RBRkY5RkEwQ0FGAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_image_none_footer_update_novars_8412","UTILITY","en_US","IMAGE","2026-02-27T07:49:39.762Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""type"":""OAuthException"",""code"":132001,""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_image_none_footer_update_novars_8412) does not exist in en_US""},""fbtrace_id"":""AHzuNXeQDByR9HlobTkjomt""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_image_quick_reply_footer_update_novars_1538","UTILITY","en_US","IMAGE","2026-02-27T07:49:41.267Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""code"":132001,""type"":""OAuthException"",""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_image_quick_reply_footer_update_novars_1538) does not exist in en_US""},""fbtrace_id"":""AL0MU2tO2oUx26K8wDQdj6v""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_image_none_nofooter_update_novars_5669","UTILITY","en_US","IMAGE","2026-02-27T07:49:42.821Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""type"":""OAuthException"",""code"":132001,""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_image_none_nofooter_update_novars_5669) does not exist in en_US""},""fbtrace_id"":""AcNTYYtMyenwqG2KvD9Jbj5""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_image_quick_reply_nofooter_update_novars_8985","UTILITY","en_US","IMAGE","2026-02-27T07:49:44.424Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""type"":""OAuthException"",""code"":132001,""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_image_quick_reply_nofooter_update_novars_8985) does not exist in en_US""},""fbtrace_id"":""ACIn9kbc_3UfqzdapfoX_ZQ""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_document_none_footer_invoice_novars_1372","UTILITY","en_US","DOCUMENT","2026-02-27T07:49:45.946Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""type"":""OAuthException"",""code"":132001,""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_document_none_footer_invoice_novars_1372) does not exist in en_US""},""fbtrace_id"":""AljYk3MAnaFTcR5WYNA3J5f""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_document_quick_reply_footer_invoice_novars_2013","UTILITY","en_US","DOCUMENT","2026-02-27T07:49:47.508Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""type"":""OAuthException"",""code"":132001,""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_document_quick_reply_footer_invoice_novars_2013) does not exist in en_US""},""fbtrace_id"":""AtMx1xK5P_SQt8smSCbNu8s""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_document_none_nofooter_invoice_novars_3343","UTILITY","en_US","DOCUMENT","2026-02-27T07:49:49.017Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""code"":132001,""type"":""OAuthException"",""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_document_none_nofooter_invoice_novars_3343) does not exist in en_US""},""fbtrace_id"":""AxKYtJQviyr6Nqs8-7u0T2t""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_document_quick_reply_nofooter_invoice_novars_3293","UTILITY","en_US","DOCUMENT","2026-02-27T07:49:50.619Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""type"":""OAuthException"",""code"":132001,""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_document_quick_reply_nofooter_invoice_novars_3293) does not exist in en_US""},""fbtrace_id"":""A6m8Lewa4SuFAUyz43eTVgt""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_none_none_footer_update_vars_4918","UTILITY","en_US","","2026-02-27T07:49:52.130Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""type"":""OAuthException"",""code"":132001,""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_none_none_footer_update_vars_4918) does not exist in en_US""},""fbtrace_id"":""AFJHSck7hBFoD5C0xbJuO4R""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_none_quick_reply_footer_update_vars_5278","UTILITY","en_US","","2026-02-27T07:49:53.726Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""type"":""OAuthException"",""code"":132001,""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_none_quick_reply_footer_update_vars_5278) does not exist in en_US""},""fbtrace_id"":""AxP6uH_D1AaRCS8_G7z0Nw1""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_none_none_nofooter_update_vars_7667","UTILITY","en_US","","2026-02-27T07:49:55.288Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""code"":132001,""type"":""OAuthException"",""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_none_none_nofooter_update_vars_7667) does not exist in en_US""},""fbtrace_id"":""AvaZiQ_aYOqRGfLEwJjr3p6""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_none_quick_reply_nofooter_update_vars_7259","UTILITY","en_US","","2026-02-27T07:49:56.854Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""code"":132001,""type"":""OAuthException"",""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_none_quick_reply_nofooter_update_vars_7259) does not exist in en_US""},""fbtrace_id"":""A5n94sIHRCjnwkC-cyLYGP7""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_text_none_footer_update_vars_6817","UTILITY","en_US","TEXT","2026-02-27T07:49:58.443Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""type"":""OAuthException"",""code"":132001,""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_text_none_footer_update_vars_6817) does not exist in en_US""},""fbtrace_id"":""AKDD7Cg7jaNaaVDoAn33Ikp""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"utility_text_quick_reply_footer_update_vars_8114","UTILITY","en_US","TEXT","2026-02-27T07:49:59.951Z","FAILED","","{""message"":""(#132001) Template name does not exist in the translation"",""type"":""OAuthException"",""code"":132001,""error_data"":{""messaging_product"":""whatsapp"",""details"":""template name (utility_text_quick_reply_footer_update_vars_8114) does not exist in en_US""},""fbtrace_id"":""A57y3SzDf9nxj9Hpbz2c6sB""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
